Area Code,Ddate,Market,Market Size,Product,Product Type,State,Type,Budget Cogs,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Number Of Records,Profit,Total Expenses
405,6/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,100,140,100,240,279,118,-660,164,36,1,1,145,55
405,7/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,120,160,110,280,333,141,-942,195,43,1,1,177,62
918,8/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,90,140,100,230,275,116,"-1,278",161,35,1,1,141,55
918,9/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,80,110,80,190,245,96,"-1,555",134,29,1,1,122,52
405,10/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,50,80,70,130,232,91,"-1,785",127,28,1,1,113,51
405,11/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,80,100,60,180,261,102,"-2,003",143,31,1,1,132,54
918,12/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,100,140,90,240,341,134,"-2,248",186,41,1,1,180,65
337,1/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,50,100,80,150,180,67,400,113,20,1,1,70,43
504,2/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,50,90,70,140,174,65,372,109,20,1,1,65,44
318,3/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,50,90,70,140,167,62,346,105,19,1,1,63,42
225,4/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,70,50,110,133,49,342,84,15,1,1,45,39
225,5/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,70,50,110,130,48,351,82,14,1,1,44,38
225,6/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,40,100,125,47,371,78,14,1,1,41,37
225,7/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,50,30,80,104,39,380,65,12,1,1,30,35
337,8/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,40,100,126,47,366,79,14,1,1,41,38
985,9/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,80,60,120,151,57,349,94,17,1,1,53,41
985,10/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,70,70,100,159,60,329,99,18,1,1,58,41
225,11/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,30,100,141,53,321,88,16,1,1,49,39
985,12/1/12,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,50,20,80,107,41,320,66,12,1,1,31,35
225,1/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,50,100,80,150,201,67,400,113,20,1,1,109,45
225,2/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,50,90,70,140,185,65,372,109,20,1,1,96,44
504,3/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,50,90,70,140,178,62,346,105,19,1,1,93,42
318,4/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,70,50,110,142,49,342,84,15,1,1,67,39
985,5/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,70,50,110,129,48,351,82,14,1,1,61,35
337,6/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,40,100,124,47,371,78,14,1,1,57,34
318,7/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,50,30,80,103,39,380,65,12,1,1,41,33
318,8/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,40,100,125,47,366,79,14,1,1,57,35
337,9/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,80,60,120,161,57,349,94,17,1,1,79,41
225,10/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,70,70,100,169,60,329,99,18,1,1,86,41
318,11/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,30,100,150,53,321,88,16,1,1,73,39
225,12/1/13,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,50,20,80,114,41,320,66,12,1,1,46,35
505,1/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,40,-10,70,90,37,261,53,34,1,1,-10,63
505,2/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,50,0,80,104,43,256,61,39,1,1,-7,68
505,3/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,107,44,251,63,40,1,1,-7,70
505,4/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,107,44,261,63,40,1,1,-6,69
505,5/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,50,0,80,104,43,282,61,39,1,1,-7,68
505,6/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,40,60,0,100,125,52,313,73,47,1,1,-3,76
505,7/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,50,70,0,120,141,59,338,82,53,1,1,-1,83
505,8/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,50,70,0,120,151,63,332,88,57,1,1,2,86
505,9/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,106,44,325,62,40,1,1,-8,70
505,10/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,20,40,10,60,109,45,320,64,41,1,1,-6,70
505,11/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,50,0,80,106,44,325,62,40,1,1,-7,69
505,12/1/12,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,118,49,335,69,44,1,1,-5,74
505,1/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,40,-10,70,101,37,261,53,34,1,1,-16,66
505,2/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,50,0,80,111,43,256,61,39,1,1,-10,68
505,3/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,114,44,251,63,40,1,1,-10,70
505,4/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,114,44,261,63,40,1,1,-9,69
505,5/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,50,0,80,103,43,282,61,39,1,1,-10,63
505,6/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,40,60,0,100,124,52,313,73,47,1,1,-4,71
505,7/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,50,70,0,120,140,59,338,82,53,1,1,-1,77
505,8/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,50,70,0,120,150,63,332,88,57,1,1,3,80
505,9/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,113,44,325,62,40,1,1,-12,70
505,10/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,20,40,10,60,116,45,320,64,41,1,1,-9,70
505,11/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,50,0,80,113,44,325,62,40,1,1,-10,69
505,12/1/13,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,90,126,49,335,69,44,1,1,-7,74
405,1/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,40,40,60,80,32,456,48,8,1,1,28,20
918,2/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,56,22,452,34,6,1,1,17,17
918,3/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,53,21,449,32,5,1,1,15,17
580,4/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,53,21,454,32,5,1,1,16,16
405,5/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,49,20,464,29,5,1,1,13,16
918,6/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,44,18,478,26,5,1,1,10,16
918,7/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,44,18,486,26,5,1,1,9,17
918,8/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,41,16,484,25,4,1,1,10,15
580,9/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,50,20,482,30,5,1,1,13,17
405,10/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,0,30,30,30,53,21,480,32,5,1,1,15,17
918,11/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,40,30,60,80,32,482,48,8,1,1,29,19
580,12/1/12,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,30,20,50,73,29,490,44,8,1,1,24,20
580,1/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,40,40,60,90,32,456,48,8,1,1,44,21
580,2/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,60,22,452,34,6,1,1,25,17
580,3/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,56,21,449,32,5,1,1,22,17
405,4/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,56,21,454,32,5,1,1,24,16
918,5/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,49,20,464,29,5,1,1,18,15
918,6/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,44,18,478,26,5,1,1,14,15
918,7/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,44,18,486,26,5,1,1,12,16
580,8/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,41,16,484,25,4,1,1,14,14
580,9/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,30,30,40,53,20,482,30,5,1,1,19,17
580,10/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,0,30,30,30,56,21,480,32,5,1,1,22,17
580,11/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,40,30,60,85,32,482,48,8,1,1,43,19
580,12/1/13,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,30,20,50,78,29,490,44,8,1,1,36,20
541,1/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,70,110,40,180,150,63,435,87,57,1,1,1,86
971,2/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,100,40,160,129,54,427,75,49,1,1,-4,79
503,3/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,150,125,52,421,73,47,1,1,-3,76
971,4/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,150,125,52,433,73,47,1,1,-3,76
503,5/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,100,40,160,128,53,458,75,48,1,1,-2,77
541,6/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,50,80,30,130,107,44,496,63,40,1,1,-6,69
971,7/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,40,70,20,110,95,39,517,56,36,1,1,-10,66
541,8/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,40,70,20,110,89,37,513,52,33,1,1,-11,63
541,9/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,150,126,52,509,74,47,1,1,-3,77
971,10/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,70,100,50,170,122,51,503,71,46,1,1,-5,76
541,11/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,80,10,140,125,52,509,73,47,1,1,-4,77
503,12/1/12,West,Small Market,Amaretto,Coffee,Oregon,Regular,50,80,20,130,112,47,521,65,42,1,1,-7,72
503,1/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,70,110,40,180,168,63,435,87,57,1,1,2,90
541,2/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,100,40,160,137,54,427,75,49,1,1,-6,79
971,3/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,150,133,52,421,73,47,1,1,-4,76
503,4/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,150,133,52,433,73,47,1,1,-4,76
971,5/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,100,40,160,127,53,458,75,48,1,1,-3,72
503,6/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,50,80,30,130,106,44,496,63,40,1,1,-8,64
503,7/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,40,70,20,110,94,39,517,56,36,1,1,-14,61
971,8/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,40,70,20,110,88,37,513,52,33,1,1,-15,59
503,9/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,90,30,150,134,52,509,74,47,1,1,-4,77
503,10/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,70,100,50,170,130,51,503,71,46,1,1,-7,76
971,11/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,60,80,10,140,133,52,509,73,47,1,1,-6,77
541,12/1/13,West,Small Market,Amaretto,Coffee,Oregon,Regular,50,80,20,130,119,47,521,65,42,1,1,-10,72
801,1/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,90,120,80,210,170,78,965,92,24,1,1,47,45
435,2/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,70,200,165,75,956,90,23,1,1,46,44
435,3/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,70,200,163,74,949,89,22,1,1,45,44
435,4/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,70,200,167,76,965,91,23,1,1,47,44
435,5/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,80,100,60,180,148,68,998,80,21,1,1,38,42
435,6/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,80,90,60,170,142,65,"1,042",77,20,1,1,36,41
435,7/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,70,90,60,160,132,60,"1,070",72,18,1,1,32,40
801,8/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,60,70,40,130,110,50,"1,064",60,15,1,1,24,36
801,9/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,70,100,70,170,136,62,"1,059",74,19,1,1,33,41
435,10/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,90,200,142,65,"1,053",77,20,1,1,36,41
801,11/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,80,90,50,170,150,69,"1,060",81,21,1,1,39,42
435,12/1/12,West,Small Market,Amaretto,Coffee,Utah,Regular,70,90,50,160,139,63,"1,075",76,19,1,1,36,40
801,1/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,90,120,80,210,190,78,965,92,24,1,1,73,47
801,2/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,70,200,176,75,956,90,23,1,1,68,44
435,3/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,70,200,174,74,949,89,22,1,1,67,44
801,4/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,70,200,178,76,965,91,23,1,1,70,44
435,5/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,80,100,60,180,147,68,998,80,21,1,1,52,39
435,6/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,80,90,60,170,141,65,"1,042",77,20,1,1,50,38
801,7/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,70,90,60,160,131,60,"1,070",72,18,1,1,44,37
435,8/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,60,70,40,130,109,50,"1,064",60,15,1,1,33,33
435,9/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,70,100,70,170,145,62,"1,059",74,19,1,1,49,41
435,10/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,90,110,90,200,151,65,"1,053",77,20,1,1,53,41
435,11/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,80,90,50,170,160,69,"1,060",81,21,1,1,58,42
435,12/1/13,West,Small Market,Amaretto,Coffee,Utah,Regular,70,90,50,160,148,63,"1,075",76,19,1,1,53,40
702,1/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,76,34,197,42,12,1,1,-3,45
775,2/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,74,33,193,41,12,1,1,-5,46
702,3/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,75,33,190,42,12,1,1,-4,46
775,4/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,79,35,197,44,13,1,1,-2,46
702,5/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,81,36,212,45,13,1,1,-1,46
702,6/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,82,36,236,46,13,1,1,0,46
775,7/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,82,36,252,46,13,1,1,-1,47
702,8/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,86,38,248,48,14,1,1,1,47
702,9/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,50,60,20,110,91,40,244,51,15,1,1,2,49
775,10/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,30,100,77,34,240,43,12,1,1,-2,45
775,11/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,30,50,10,80,74,33,243,41,12,1,1,-4,45
775,12/1/12,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,88,39,250,49,14,1,1,1,48
775,1/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,85,34,197,42,12,1,1,-5,47
702,2/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,79,33,193,41,12,1,1,-7,46
702,3/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,80,33,190,42,12,1,1,-6,46
702,4/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,50,10,90,84,35,197,44,13,1,1,-3,46
702,5/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,80,36,212,45,13,1,1,-1,43
702,6/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,81,36,236,46,13,1,1,0,43
775,7/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,81,36,252,46,13,1,1,-1,44
775,8/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,85,38,248,48,14,1,1,1,44
775,9/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,50,60,20,110,97,40,244,51,15,1,1,3,49
702,10/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,30,100,82,34,240,43,12,1,1,-3,45
775,11/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,30,50,10,80,79,33,243,41,12,1,1,-6,45
702,12/1/13,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,100,94,39,250,49,14,1,1,1,48
503,1/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,80,120,60,200,160,67,400,93,22,1,1,28,65
503,2/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,80,110,50,190,155,65,392,90,21,1,1,25,65
503,3/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,70,110,60,180,149,62,385,87,20,1,1,24,63
503,4/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,60,80,30,140,119,49,399,70,16,1,1,8,62
971,5/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,60,80,30,140,116,48,422,68,15,1,1,8,60
971,6/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,50,90,40,140,112,47,456,65,15,1,1,4,61
971,7/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,40,70,20,110,94,39,478,55,12,1,1,0,55
971,8/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,50,90,40,140,114,47,474,67,15,1,1,8,59
541,9/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,70,100,50,170,137,57,469,80,18,1,1,18,62
971,10/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,80,130,90,210,144,60,463,84,19,1,1,21,63
971,11/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,60,90,40,150,128,53,470,75,17,1,1,14,61
503,12/1/12,West,Small Market,Colombian,Coffee,Oregon,Regular,40,70,20,110,98,41,482,57,13,1,1,1,56
503,1/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,80,120,60,200,179,67,400,93,22,1,1,44,68
503,2/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,80,110,50,190,165,65,392,90,21,1,1,37,65
971,3/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,70,110,60,180,159,62,385,87,20,1,1,36,63
541,4/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,60,80,30,140,127,49,399,70,16,1,1,12,62
971,5/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,60,80,30,140,115,48,422,68,15,1,1,11,56
503,6/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,50,90,40,140,111,47,456,65,15,1,1,6,57
541,7/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,40,70,20,110,93,39,478,55,12,1,1,0,51
971,8/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,50,90,40,140,113,47,474,67,15,1,1,11,55
541,9/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,70,100,50,170,146,57,469,80,18,1,1,27,62
503,10/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,80,130,90,210,153,60,463,84,19,1,1,31,63
541,11/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,60,90,40,150,136,53,470,75,17,1,1,21,61
541,12/1/13,West,Small Market,Colombian,Coffee,Oregon,Regular,40,70,20,110,104,41,482,57,13,1,1,1,56
435,1/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,100,70,160,130,55,312,75,18,1,1,30,45
435,2/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,100,70,160,130,55,305,75,18,1,1,30,45
801,3/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,90,60,150,124,53,299,71,17,1,1,26,45
435,4/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,119,51,311,68,16,1,1,25,43
435,5/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,113,48,334,65,15,1,1,22,43
801,6/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,50,80,50,130,108,46,367,62,15,1,1,19,43
801,7/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,50,70,40,120,100,43,388,57,14,1,1,16,41
435,8/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,50,70,40,120,98,42,384,56,13,1,1,15,41
435,9/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,113,48,380,65,15,1,1,22,43
435,10/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,50,100,80,150,111,47,375,64,15,1,1,22,42
435,11/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,124,53,380,71,17,1,1,27,44
801,12/1/12,West,Small Market,Colombian,Coffee,Utah,Regular,50,80,50,130,114,49,392,65,16,1,1,21,44
435,1/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,100,70,160,145,55,312,75,18,1,1,47,47
435,2/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,100,70,160,139,55,305,75,18,1,1,45,45
801,3/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,90,60,150,132,53,299,71,17,1,1,39,45
435,4/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,127,51,311,68,16,1,1,37,43
435,5/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,112,48,334,65,15,1,1,30,40
435,6/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,50,80,50,130,107,46,367,62,15,1,1,26,40
435,7/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,50,70,40,120,99,43,388,57,14,1,1,22,38
435,8/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,50,70,40,120,97,42,384,56,13,1,1,21,38
801,9/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,120,48,380,65,15,1,1,33,43
435,10/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,50,100,80,150,118,47,375,64,15,1,1,33,42
435,11/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,60,80,50,140,132,53,380,71,17,1,1,40,44
435,12/1/13,West,Small Market,Colombian,Coffee,Utah,Regular,50,80,50,130,121,49,392,65,16,1,1,31,44
206,1/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,60,100,70,160,130,53,338,77,16,1,1,38,39
509,2/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,70,100,70,170,142,58,331,84,18,1,1,44,40
206,3/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,70,110,80,180,150,61,325,89,19,1,1,48,41
509,4/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,80,130,90,210,169,69,340,100,22,1,1,54,46
253,5/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,80,130,90,210,175,71,373,104,22,1,1,58,46
425,6/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,90,150,110,240,193,79,425,114,25,1,1,66,48
425,7/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,100,160,120,260,211,86,463,125,27,1,1,75,50
509,8/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,100,160,120,260,211,86,454,125,27,1,1,76,49
360,9/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,80,120,80,200,167,68,445,99,21,1,1,56,43
206,10/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,90,140,110,230,167,68,438,99,21,1,1,56,43
425,11/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,70,110,70,180,156,63,446,93,20,1,1,50,43
253,12/1/12,West,Small Market,Colombian,Coffee,Washington,Regular,80,120,80,200,176,72,461,104,23,1,1,58,46
